src,dst,weight
bart_smith,cminzzz,1
bart_smith,nottjmiller,1
bart_smith,iamBenLyons,1
bart_smith,JoshMalina,1
bart_smith,BRIANMBENDIS,1
chrisbaker3,techbabe,1
chrisbaker3,farwyde,1
chrisbaker3,jengrly,1
vintageglam,jenstewartphoto,1
vintageglam,turnercreative,1
vintageglam,karicrowe,1
vintageglam,tinywaterDan,1
tonyxdisco,Shakira,1
avweekbenet,AdmiralsClub,1
theotherjeff,nikkimm33,1
theotherjeff,mlb217,1
theotherjeff,stina8753,1
dikayo,johnmacarthur,1
ingdanielh,emmamessia,1
ingdanielh,crakcberrista,1
ingdanielh,nwinch,1
ingdanielh,Kike_cets,1
joyandlife,terricook,1
joyandlife,rbacal,1
joyandlife,marciamarcia,1
joyandlife,Ginaschreck,1
joyandlife,ImDevilicious,1
joyandlife,LollyDaskal,1
joyandlife,sharonhayes,1
joyandlife,JennyFlintoft,1
joyandlife,GolfMindGuru,1
joyandlife,Mark_Powell,1
terricook,JoanneRK,3
terricook,BlokesLib,2
terricook,ItsDawns,2
terricook,robertbland,2
terricook,puffaddering,2
terricook,luvyaa,2
terricook,greataussiefood,2
terricook,TerriCook,4
terricook,fridley,2
terricook,ApothecaryJeri,1
terricook,DougPreston,1
terricook,sno_buny,3
terricook,Bffleck,1
terricook,Angel_3000,1
terricook,meedee64,1
fairyfindings,zazzle,1
fairyfindings,JINX,1
fairyfindings,threadless,1
fairyfindings,wootshirt,1
fairyfindings,neverwear,1
fairyfindings,thinkgeek,1
fairyfindings,toyworks,1
fairyfindings,PirateWench,1
_davidhenry_,MaricelaC,1
_davidhenry_,VPEPR,1
carolwhatever,RyanSeacrest,1
carolwhatever,thisisrobthomas,1
callmelou,jessiea,1
cincyrecruiter,joshuakahn,1
timtipper,missdestructo,1
oldpetslovemore,hotlabrescue,1
oldpetslovemore,squeakmouse73,1
oldpetslovemore,richardwelsh,1
oldpetslovemore,ersle,1
oldpetslovemore,petparentauthor,1
nigeltemple,AlanRae,1
nigeltemple,mashable,1
nigeltemple,grahamjones,1
nigeltemple,thebookwright,1
lorigregory,harleywonderpug,1
lorigregory,ethigent,1
lorigregory,wayway8,1
lorigregory,LoriGregory,1
lorigregory,cindeelean,1
lorigregory,B2020,1
diabetoboy,baconsalt,1
diabetoboy,RizzoTees,1
diabetoboy,SalvatorePar,1
diabetoboy,CosmosGirl,1
diabetoboy,jeremykohler,1
diabetoboy,Birdlover327,1
diabetoboy,david_matlock,1
greg888,elleskitchen,1
greg888,unicornoflove,1
greg888,TankaBar_Eric,1
greg888,Dragonfly_in_nc,1
greg888,columbusnet,1
greg888,BenGOutdoors,1
greg888,PinkOutdoors,1
greg888,WomenHuntToo,1
greg888,troutscout,1
greg888,jelo45110,1
greg888,DavidSandumArt,1
rokinroll,mashable,1
rokinroll,tweetmeme,1
aliciasworld,KatyinIndy,1
aliciasworld,ArthurFontes,1
aliciasworld,TechPatriot,1
aliciasworld,chasemommy,1
aliciasworld,crazyjohnkerecz,1
aliciasworld,theabundantgift,1
aliciasworld,PabloMac,1
aliciasworld,RSP2009,1
aliciasworld,standtrooper,1
aliciasworld,ppidgeon,1
aliciasworld,EastDallasAlice,1
aliciasworld,ItllDoDeli,1
aliciasworld,WTFOSO,1
aliciasworld,jhillstephens,1
aliciasworld,dbgrady,1
aliciasworld,jbgratx,1
aliciasworld,KirstTreth,1
janwebster,marley1964,1
janwebster,PaulaAbdul,1
janwebster,EricTingstad,1
janwebster,Scout66com,1
janwebster,koreelove,1
janwebster,marielhemmingway,1
janwebster,Jonafun,1
janwebster,bpleaseradio,1
janwebster,MissMandaMarie,1
janwebster,badassbadboi,1
janwebster,casey887,1
janwebster,huhwtf,1
janwebster,jennuh21,1
janwebster,sweet_pineapple,1
7recruiter,GilCVV,1
7recruiter,7Recruiter,1
7recruiter,shawnrecruits4u,1
7recruiter,matthewjones23,1
7recruiter,StephanieeALloyd,1
7recruiter,Keppie_Careers,1
7recruiter,kristid,1
7recruiter,javatotto,1
7recruiter,beneubanks,1
7recruiter,ValueIntoWords,1
7recruiter,dawnbugni,1
7recruiter,careercast,1
7recruiter,akutay,1
7recruiter,lepoque,1
shawnrecruits4u,Swoopo,1
shawnrecruits4u,Spaceman4Moon,1
shawnrecruits4u,mattledford,1
shawnrecruits4u,OneBoredMommy,1
shawnrecruits4u,maggiebyrd,1
shawnrecruits4u,winswoopo,1
shawnrecruits4u,Devoted2HR,1
shawnrecruits4u,TCLoudermilk,1
shawnrecruits4u,beckyallen,1
shawnrecruits4u,MCardinal79,1
shawnrecruits4u,robertdominguez,1
didyouknowguy,problogger,1
utstreet,SDUTPolitics,1
infamous,mojobrandon,1
infamous,mojolabs,1
suburbandollar,aboutcredit,1
suburbandollar,mymoneyshrugged,1
suburbandollar,myliferoi,1
londongirlinla,EliteTravelGal,1
londongirlinla,londongirlinLA,1
londongirlinla,lkkelly,1
londongirlinla,luckychica,1
londongirlinla,gigigraciette,1
londongirlinla,bonniefuller,1
londongirlinla,marielhemingway,1
londongirlinla,madlyv,1
luckychica,BronzeWord,1
luckychica,LaChilangabacha,1
luckychica,llunalila,1
luckychica,nikibenitz,1
luckychica,micandetroit,1
luckychica,Liternista,1
luckychica,LatinaLeader,1
luckychica,holistic1,1
gigigraciette,MikeWarrior,1
gigigraciette,GigiGraciette,1
jaycee_stweet,ChrisHFilms,1
jaycee_stweet,Jaycee_sTweet,1
jaycee_stweet,Wossy,1
jaycee_stweet,NoelClarke,1
jaycee_stweet,JasonBradbury,1
jaycee_stweet,suziperry,1
jaycee_stweet,gailporter,1
jaycee_stweet,Schofe,1
byroney,MKLopez,1
byroney,LostZombies,1
byroney,StarTrekUpdates,1
byroney,TrekMovie,1
byroney,StarTrekZealot,1
byroney,PeanutGnome,1
byroney,UndeadLibrarian,1
byroney,Gorify,1
llamos,Jim_Turner,1
llamos,davehershey,1
llamos,LLAmos,1
llamos,Rhonnybay,1
azgreenday,grist,1
timecommander,entreprini,1
timecommander,darrenmonroe,1
jasonescape,TIME,1
paramitribe,edavisthompson,1
paramitribe,CindyLoves,1
paramitribe,maddiegrant,1
paramitribe,ChristieSilver,1
paramitribe,tomlopy,1
paramitribe,ChristinaFaith,1
paramitribe,EdWorksAcademy,1
paramitribe,michel,1
paramitribe,lorenzomyers,1
paramitribe,AhhPhotography,1
paramitribe,sailorjurai108,1
paramitribe,WFAAalexa,1
paramitribe,StuBakerComedy,1
paramitribe,PlanoTXAlerts,1
paramitribe,IrvingTX_Alerts,1
paramitribe,paramitr,1
paramitribe,MTTRadio,1
paramitribe,kelvinringold,1
paramitribe,arbonneteam,1
paramitribe,frankannie,1
paramitribe,EarthLifeShop,1
paramitribe,dolphindancer,1
paramitribe,DrDCAdams,1
paramitribe,ShaunSpeaks,1
paramitribe,JFBROYLES,1
paramitribe,JeannetteNL,1
paramitribe,ElyssaD,1
paramitribe,jgillardi,1
paramitribe,Lonestar001,1
paramitribe,MrTop8,1
paramitribe,LisaTayl,1
paramitribe,Bonniestwit,2
paramitribe,SendmeAnAngel,1
paramitribe,fabeku,1
paramitribe,awakeningstweet,1
paramitribe,IslandScripter,2
paramitribe,scorpi2000,1
paramitribe,SecretDiary,1
paramitribe,AwakeningStweet,1
paramitribe,yoshi_matrix,1
paramitribe,IndigoLife,1
paramitribe,belovelloso,1
paramitribe,tomraines,1
paramitribe,starlingpoet,1
paramitribe,theabundantgift,2
paramitribe,swalkingtree,1
paramitribe,Simon_AshaanGenuine,1
paramitribe,DianaRusso,1
paramitribe,GypsyOwl,1
paramitribe,18percentgrey,1
paramitribe,awaretalkradio,1
paramitribe,MasterMindCoach,1
paramitribe,PsychoSix,1
paramitribe,jsabella49,1
paramitribe,Dr_Rose,1
paramitribe,OldSkhool,1
paramitribe,Cortnee4Christ,1
paramitribe,Nachhi,2
paramitribe,jhillstephens,2
paramitribe,sensible,2
paramitribe,Sampalm,2
paramitribe,jonnerz,2
paramitribe,katChanda295,2
paramitribe,bigCharla317,2
paramitribe,EileenHot634,2
paramitribe,aySkillsz,1
paramitribe,LEED_Resource,1
paramitribe,ecoartist,1
paramitribe,OhioEnviro,1
paramitribe,ecoject,1
paramitribe,aleloop,1
paramitribe,weplaygreen,1
paramitribe,nikko11,1
darianapatrick,tumeric,1
darianapatrick,flickeringfilms,1
1stopmusic,mashable,1
thekmgirl,leahita,5
thekmgirl,tahDeetz,2
thekmgirl,tony_salazar,1
thekmgirl,KI6BJV,1
thekmgirl,minnesotachris,3
thekmgirl,cchrint,1
thekmgirl,rationalreview,1
thekmgirl,PunkJohnnyCash,1
thekmgirl,kalimkassam,1
thekmgirl,Reverse_Vampyr,1
thekmgirl,herdshare,1
thekmgirl,rosecityken,2
thekmgirl,Marquietta,1
thekmgirl,MorganJared,1
thekmgirl,NRANews,1
thekmgirl,evryonesacritic,1
thekmgirl,sheeplescareme,2
thekmgirl,longhawl,1
thekmgirl,ONL2,1
thekmgirl,EdibleSF,1
thekmgirl,C4Liberty,2
thekmgirl,MinnesotaChris,1
thekmgirl,tombuktu,1
thekmgirl,stellacotton,1
junkfoodtees,Marvel,1
junkfoodtees,NFL_Steelers,1
junkfoodtees,UFC_411,1
junkfoodtees,NFL,1
junkfoodtees,TweetNFL,1
junkfoodtees,shantskur,1
junkfoodtees,happyBeSacky,1
junkfoodtees,elsami,2
junkfoodtees,dannybanany,1
junkfoodtees,Rufus_1,1
junkfoodtees,ChicAlert,1
junkfoodtees,WalkInTheSun_,1
junkfoodtees,2_sports,1
junkfoodtees,xxnaeee,1
dalewhite,Twitt_inator,1
dalewhite,IMSigma_KWC,1
dalewhite,krbilyeu,1
dalewhite,creativlive,1
dalewhite,Greg007Collins,1
dalewhite,amous,1
dalewhite,kaznsantafealso,1
dalewhite,jhillstephens,2
dalewhite,RainerGS,1
dalewhite,TheRealLeo,1
dalewhite,SarahHorvat,1
dalewhite,swingtastic,1
dalewhite,sc430girl,1
dalewhite,mz_icandy,1
dalewhite,LyricalLala7,1
dalewhite,OrganicFreak,2
dalewhite,ChefVanda,1
dalewhite,chefdbpeters,1
dalewhite,CulinaryChef,1
dalewhite,TheOrganicDish,1
dalewhite,OBurger,1
dalewhite,HazelNieves,1
dalewhite,lisagilpin,1
dalewhite,JimCim,1
dalewhite,BobCallahan,1
dalewhite,JedRecommends,1
dalewhite,dinasoker,1
dalewhite,Windbaron,2
dalewhite,ColinStorm,1
dalewhite,GabeSEO,1
dalewhite,EcoBrokerGreen,1
dalewhite,SteveCase,1
dalewhite,Leed_Resource,1
dalewhite,jwcorbett,2
dalewhite,JohnFMoore,1
dalewhite,jerbuen,1
dalewhite,geehwan,1
dalewhite,GuyKawasaki,1
dalewhite,9swords,1
dalewhite,JonathanNelson,1
dalewhite,mparent77772,1
dalewhite,BlankMustDie,1
dalewhite,jimcarroll,1
dalewhite,jkooder,1
dalewhite,johnandrewwalsh,1
dalewhite,jolantru,1
dalewhite,Journeygirl13,1
dalewhite,jpbrady1,1
dalewhite,CHRISVOSS,1
dalewhite,tweetypetitee,1
dalewhite,marcome,1
dalewhite,Sharonhayes,1
dalewhite,juliekbarton,1
dalewhite,Gracetwitts,1
dalewhite,sumchiconthenet,1
dalewhite,greenbaby_nyc,1
dalewhite,wbaustin,1
dalewhite,ashleytisdale,1
dalewhite,latimestot,1
dalewhite,OudiAntebi,1
dalewhite,mizmedia,1
dalewhite,michaelsheen,1
dalewhite,nranews,1
dalewhite,NewMediaJim,1
dalewhite,NextwaveRay,1
dalewhite,DaVinciGroup,1
dalewhite,Nextwaveray,1
dalewhite,Teddy_Salad,1
dalewhite,DaVinciiDeb,1
dalewhite,ThomasFrey,1
dalewhite,GlorifiedGofers,1
dalewhite,JJNextGenTV,1
dalewhite,judybrowne,1
dalewhite,bearfanron,1
dalewhite,RepublicanGOP,1
dalewhite,ChiNewsBench,1
dalewhite,snachodog,1
dalewhite,ConnieH,1
dalewhite,BtSEO,2
dalewhite,BillZucker,1
dalewhite,a02toyota,1
dalewhite,Renee_KY,1
dalewhite,MamaBeeComedy,1
dalewhite,autsmama98,1
dalewhite,JanHauser,1
dalewhite,ProfBrendi,1
dalewhite,mattclaymore,1
dalewhite,IndygirlBL,2
dalewhite,shoppingLinda,1
dalewhite,Kevin_Adkisson,1
dalewhite,JAJAJoe,1
dalewhite,JilliAnthemette,1
dalewhite,CleanzDoc,1
dalewhite,kospina,1
dalewhite,so_tweet,1
fpm_united,frugalgirl,1
fpm_united,MtDoraSushi,1
fpm_united,PivotalChicago,1
fpm_united,artlinkgallery,1
fpm_united,FpM_United,1
fpm_united,ShiftYourHabit,1
fpm_united,savvyveg,1
ilikedogsbook,Artfullife4,1
ilikedogsbook,TruckindogKarma,1
ilikedogsbook,snowydaze,1
ilikedogsbook,sullyburger,1
ilikedogsbook,parrisreddog,1
ilikedogsbook,TrendTracker,1
ilikedogsbook,kszernec,1
ilikedogsbook,PepperTheDog,1
ilikedogsbook,Jeffersonstable,1
alelex88,romeu,2
alelex88,julieta,2
alelex88,trist,2
alelex88,isolda,2
alelex88,minnie,2
alelex88,mickey,2
alelex88,donald,2
alelex88,margarida,2
alelex88,sartre,2
alelex88,simone_beavouir,2
alelex88,tarcisio,2
alelex88,gl,2
alelex88,lucila,1
king5seattle,KGWSunrise,1
itzmica,EddyHendergrass,2
itzmica,JayElectronica,1
itzmica,RyanAkaSCT,1
itzmica,2oolman,1
amous,ShellyKramer,1
amous,angiece,1
amous,tangomega,1
amous,jordantimes,1
amous,bloggersmosaic,1
amous,crushtweet,1
amous,mparent77772,1
amous,fredericl,1
amous,OhBriBri,1
amous,strategicsense,1
amous,JeffAbel,1
amous,LeoC,1
amous,JoLynneValerie,1
amous,DonnaMahony,1
amous,argentbeauquest,1
eyzrbrn,peargirly,1
eyzrbrn,apsfa,1
eyzrbrn,pravsj,1
eyzrbrn,mashable,1
eyzrbrn,truthtweet,1
eyzrbrn,adriannecurry,1
eyzrbrn,moonfrye,1
eyzrbrn,twilightlexicon,1
eyzrbrn,donniewahlberg,1
lilymazahery,micahariel,1
lilymazahery,liberatelaura,1
lilymazahery,bradbechler,1
lilymazahery,andersoncooper,1
lilymazahery,aaroncohen777,1
lilymazahery,NOT_FOR_SALE,1
lilymazahery,TraffickFree,1
lilymazahery,LilyMazahery,3
lilymazahery,karenzgoda,2
lilymazahery,dailydish,2
lilymazahery,Change_for_Iran,2
lilymazahery,tehranelection,2
lilymazahery,IranElection09,2
lilymazahery,CNNSaeed,2
lilymazahery,octavianasrCNN,2
lilymazahery,rkref,1
lilymazahery,LaraABCNews,1
lilymazahery,JimSciuttoABC,1
lilymazahery,Oxfordgirl,1
lilymazahery,persiankiwi,1
lilymazahery,sculptur,1
lilymazahery,weelaura,1
lilymazahery,misha1234,1
lilymazahery,gr8rdh,1
lilymazahery,andybaldwin,1
lilymazahery,navynews,1
lilymazahery,southcomwatch,1
lilymazahery,flynavy,1
lilymazahery,ohmygoff,1
lilymazahery,pamelaspunch,1
lilymazahery,cheeky_geeky,1
lilymazahery,armymom,1
gwyn90,tweetmeme,1
gwyn90,JasonBradbury,1
gwyn90,briannarussell,1
gwyn90,sweetnessready,1
awesomeosity,AndreaBall,1
awesomeosity,severshed,1
awesomeosity,andreaball,1
awesomeosity,helgaknull,1
awesomeosity,RobertKandle,1
awesomeosity,roadtothealtar,1
retributioners,kenyatta,1
retributioners,moth,1
retributioners,waltribeiro,1
retributioners,nextnewnetworks,1
retributioners,wilsoncleveland,1
retributioners,mattsemel,1
retributioners,oddjobnation,1
sugarjojo,bobwcaincom,4
sugarjojo,AmericanWomannn,4
sugarjojo,LadyJE,4
sugarjojo,tluckow,3
sugarjojo,Andyv67,3
sugarjojo,gohard510,2
sugarjojo,PrinceNYC,2
sugarjojo,rechargelife,1
sugarjojo,VividLife,1
sugarjojo,P45camper,3
sugarjojo,expensiveguy,2
sugarjojo,a02toyota,1
sugarjojo,Silkytooth,3
sugarjojo,acruzer,1
sugarjojo,MajorDodson,1
sugarjojo,MelodyInFlorida,1
sugarjojo,DiscoverClocks,1
sugarjojo,iwasaround,1
sugarjojo,guestjames860,1
sugarjojo,twti,1
sugarjojo,Grenhilda,1
sugarjojo,Sophie_Lhoste,1
sugarjojo,Life_Coach_Kim,1
sugarjojo,Ampiphy,1
sugarjojo,JistinMarion,1
sugarjojo,schmitt_it,1
sugarjojo,Jason_Pollock,1
sugarjojo,RetiredTeacherD,1
sugarjojo,Glebe2037,1
sugarjojo,ComplexNumber,1
sugarjojo,Sir_Almo,1
sugarjojo,HoldemTalkRadio,1
sugarjojo,AkaSeltzer,2
sugarjojo,Wiretapper,2
sugarjojo,TySeale,4
sugarjojo,WireTapper,4
sugarjojo,DonnaKat,4
sugarjojo,ZnaTrainer,4
sugarjojo,IndygirllBL,4
sugarjojo,jhillstephens,5
sugarjojo,Dream_Doctor,2
sugarjojo,Frank,1
sugarjojo,Fran,1
sugarjojo,FrankBanuat78,2
sugarjojo,Damaso,1
sugarjojo,KariewithaK,1
sugarjojo,simplyandreah,1
sugarjojo,chillami,1
sugarjojo,momlogic,1
sugarjojo,thetupperlady,1
sugarjojo,SugarJoJo,1
sugarjojo,cbear12864,1
sugarjojo,TheBudgeBunch,1
sugarjojo,MattStratton,1
sugarjojo,St,1
sugarjojo,musiccityace,3
sugarjojo,filipalinhares,2
sugarjojo,amirk25,2
sugarjojo,kevinmadison,2
sugarjojo,zoooni,2
sugarjojo,recharg,1
sugarjojo,ItsDawns,1
sugarjojo,And,1
sugarjojo,RichRosdal,1
sugarjojo,DamasoD,1
sugarjojo,nurul54,1
sugarjojo,POTUS,1
ebloch,mlewis106,1
ebloch,terang,1
ebloch,seanlo,1
ebloch,rumblestrip,1
ebloch,esquareda,1
ebloch,herbg,1
mlewis106,markprovan,1
mlewis106,sophiaperennis,1
julesbeaujolais,jfkfan,1
homesavvi,miyokoohtake,1
homesavvi,dwell,1
homesavvi,dwellondesign,1
homesavvi,askdzign,1
homesavvi,ThePocketSquare,1
homesavvi,Grawesome,1
homesavvi,sarahrich,1
homesavvi,kyleblue,1
homesavvi,urbanbydesign,1
smorty71,dougmcsorley,1
smorty71,ChristianGAdams,1
smorty71,bbalderaz,1
smorty71,LaraK,1
smorty71,whitman,1
smorty71,kpefferle,1
smorty71,garymoneysmith,1
smorty71,mattdickman,1
smorty71,digitalsteph_be,1
bor64,JediMaster_OPS,1
bor64,DianeBeard,1
bor64,mashable,1
bor64,russpalmer,1
bor64,viviannesilva,1
bor64,banthis,1
bor64,Javamomma,1
bor64,salkatieand,1
bor64,Zeke213,1
bor64,hugh_white,1
bor64,gregghall,1
bor64,Lotay,1
bor64,daleloflin,1
bor64,RickySantos,1
bor64,crazyjohnkerecz,1
bor64,executive321,1
danielthemovie,ObscureHorror,1
danielthemovie,frothygirl,1
danielthemovie,shellisxena,1
danielthemovie,ICMovies,1
danielthemovie,BellaVidaLetty,1
danielthemovie,DanielTheMovie,1
danielthemovie,jason_christ,1
danielthemovie,rorschachsgirl,1
shellisxena,catldy99,1
mamorico,TreeHugger,1
mamorico,HuffPostGreen,1
1980_,manasab,1
chrisryder,HeidiRyder,1
chrisryder,RyderH,1
chrisryder,lars_von_trier,1
chrisryder,darthvader,1
ironstef,toontonearmy1,1
ironstef,adampknave,1
ironstef,willienelson,1
rpallay3,donaldpaz,1
nv_advocates,AAUW,2
nv_advocates,SallyRideSci,2
nv_advocates,GeekGirlCamp,2
nv_advocates,girlgeeks,2
quinn_e,demonbaby,1
quinn_e,bowwow614,1
chantalbeaupre,The_Clown,1
chantalbeaupre,focus20,1
chantalbeaupre,GaetaneBeaupre,1
chantalbeaupre,Aryane,1
chantalbeaupre,AryaneV,1
chantalbeaupre,JCTremblay,1
chantalbeaupre,MichelleBlanc,1
chantalbeaupre,AdrienOleary,1
chantalbeaupre,SpiritualShow,1
chantalbeaupre,Paullebars,1
chantalbeaupre,diannawhitley,1
chantalbeaupre,DanielBrenton,1
chantalbeaupre,EarthFire,1
chantalbeaupre,AnnetteColby,1
chantalbeaupre,MagentaVoitRose,2
chantalbeaupre,laJulieJulie,2
chantalbeaupre,Panthere_rousse,2
chantalbeaupre,Reveuse40,2
chantalbeaupre,mangemonblog,2
chantalbeaupre,BreakThruGuy,1
chantalbeaupre,islandprincess2,1
chantalbeaupre,GreenPlanetTwit,1
chantalbeaupre,katjaib,1
chantalbeaupre,maritzaparra,1
chantalbeaupre,MarkIsMusing,1
chantalbeaupre,lovepeaceunity,1
chantalbeaupre,deserve,1
chantalbeaupre,Roy300M,1
chantalbeaupre,tjsitback,1
chantalbeaupre,gillardg,1
chantalbeaupre,Ruste76,1
chantalbeaupre,mlomb,1
chantalbeaupre,TheEntertainer,1
chantalbeaupre,_Jeanne,1
chantalbeaupre,shonjevon,1
chantalbeaupre,geobart,1
chantalbeaupre,kinaton,1
chantalbeaupre,Give2Give,1
chantalbeaupre,USN_retired,1
chantalbeaupre,annsom,1
tournevis,chantalbeaupre,1
tournevis,MichelleBlanc,1
tournevis,Nannerland,1
hummingbird2,RescueAnimals,1
reporterfi,howtonaturally,1
reporterfi,ReporterFi,1
reporterfi,aaanimals,1
reporterfi,wandafay,1
reporterfi,piece2dot0,1
reporterfi,LadyLegacy,1
reporterfi,solarfeeds,1
reporterfi,jruthkelly,1
reporterfi,calm_compassion,1
yazeez,vieirasboots,1
wright_one,mironovich,1
wright_one,kb33,1
wright_one,CJinNJ,1
wright_one,ProActiveDads,1
wright_one,tkq,1
wright_one,cmcclain,1
wright_one,glecharles,1
mironovich,cstetler,1
mironovich,silly_mom,1
mironovich,jerseygemini,1
mironovich,shoreflicks,1
mironovich,juliachicken,1
mironovich,eensiesmama,1
mironovich,jerseygrl,1
mironovich,juliaerickson,1
salesdoc,Queenboonisha,1
salesdoc,SalesDoc,1
salesdoc,iamidub,1
salesdoc,ChristaEpiphany,1
salesdoc,lilmo4ever,1
salesdoc,RachaelfromNJ,1
salesdoc,monicadanger,1
bashville,blakeshelton,1
bittenbybooks,Hockeyvampiress,2
bittenbybooks,jsmithready,2
bittenbybooks,cherylktardif,1
bittenbybooks,JackieKessler,1
bittenbybooks,christinerose,1
bittenbybooks,KelleyArmstrong,1
bittenbybooks,MarnieBelle,1
bittenbybooks,KarenDales,1
bittenbybooks,jennzahling,1
bittenbybooks,Dangerm0use,1
bittenbybooks,macbeaner,1
bittenbybooks,notarebel,1
bittenbybooks,annzah,1
bittenbybooks,emptypockets,1
bittenbybooks,nosatellites,1
bittenbybooks,mstiefvater,1
bittenbybooks,MDobson84,1
bittenbybooks,FantasyDreamer,1
bittenbybooks,fairyfindings,1
bittenbybooks,smokinhotbooks,1
suetsai,SueTsai,1
monimom3,sohood,1
monimom3,iamdiddy,1
monimom3,UncleRUSH,1
monimom3,RevRunWisdom,1
monimom3,wyclef,1
monimom3,oprah,1
fpresources,AmazingPics,1
fpresources,HamtoastDotCom,1
fpresources,MindStudio,1
tangomega,StormElements,1
ashleybraun,ethicurean,1
thelocallanding,utahfm,1
thelocallanding,MarkHardcore,1
thelocallanding,Nana_Mex,1
thelocallanding,50thousand,1
thelocallanding,dianebhartford,1
thelocallanding,jebro,1
thelocallanding,DannyChadwick,1
thelocallanding,JasonWBaker,1
thelocallanding,Vincenzof,1
thelocallanding,Brooklynnbk,1
thelocallanding,lozjg,1
thelocallanding,ByDirector,1
thelocallanding,SugarRaydodge,1
thelocallanding,AlCreed,1
thelocallanding,FoxnRock,1
thelocallanding,Brad_Lewis,1
scvanderver,CampusScooters,1
scvanderver,TheGreenTweet,1
scvanderver,TurnOffTheLites,1
scvanderver,ghff,1
scvanderver,MadeinSATX,1
scvanderver,ecolect,1
scvanderver,HUGONATOR,1
scvanderver,jsinkeywest,1
scvanderver,CandyWWGM,1
scvanderver,txroadshow,1
scvanderver,bacieabbracci,1
scvanderver,NaturalAwaken,1
scvanderver,FadiSemaan,1
scvanderver,Gmoney52,1
scvanderver,RickBakas,1
scvanderver,jensenhealey,1
scvanderver,EmilioKaram,1
scvanderver,JohnRYates,1
scvanderver,moshuove,1
scvanderver,sa2ny2004,1
scvanderver,illastrate,1
scvanderver,Raps_Fan,1
scvanderver,mrxsports,1
scvanderver,adamcbest,1
scvanderver,winintheend,1
scvanderver,gailelaine,1
scvanderver,kospina,1
scvanderver,AndyGroenink,1
scvanderver,Mysassyglass,1
scvanderver,andreasjewelry,1
scvanderver,MamaCapps,1
scvanderver,eeleebee,1
jsinkeywest,tweetmeme,2
jsinkeywest,growline,1
alexandralay,earthtoandrew,1
purrfectone,snowydazeThx,1
purrfectone,MizzBassie,2
purrfectone,mrsfishstick,1
purrfectone,grrlysquirrel,1
purrfectone,TheGreatNoodles,1
purrfectone,BuckleyKitty,1
purrfectone,HairByShemika,1
purrfectone,lulugirl1230,1
purrfectone,justthierry,1
purrfectone,YTCouture,1
purrfectone,ltlline,1
purrfectone,lalavazquez,1
purrfectone,TamekaRaymond,1
purrfectone,TeemWilliams,1
purrfectone,PurrfectOne,1
purrfectone,Dmizejewski,1
purrfectone,soapboxdave,2
purrfectone,greengirlva,1
purrfectone,balmeras,1
purrfectone,epschleichert,1
purrfectone,rangerous,1
purrfectone,crinklequirk,1
purrfectone,rangergirl141,1
purrfectone,petxpert,1
purrfectone,PcPitCrewRT,1
purrfectone,MATT_369,2
purrfectone,3rdCrush,1
purrfectone,ZenDoc,1
purrfectone,evlivingThx,1
purrfectone,RadioRobyn,1
purrfectone,TCusack247,1
purrfectone,harmonizingTFA,1
purrfectone,letsdance_08,1
purrfectone,hashphoto,1
purrfectone,PcPitCrew,1
purrfectone,starlingpoet,1
purrfectone,ShannonGrissom,1
purrfectone,Everwalking,1
purrfectone,lovelytrinkets,1
purrfectone,KrisColvin,1
purrfectone,Emmortal,1
purrfectone,iluvblackwomen,1
purrfectone,changkat,1
purrfectone,recipebuzz,1
purrfectone,noupsell,1
purrfectone,_JTeeter2,1
purrfectone,mombloggersclub,1
purrfectone,jonarablu,2
purrfectone,Katiemdesigns,1
purrfectone,BlackChandelier,1
purrfectone,DJSMOOK,1
purrfectone,CaronsBeachHs,1
purrfectone,MamaCappsRT,1
purrfectone,AmericanWomannn,2
purrfectone,billionaire5,1
purrfectone,Sophie_Lhoste,1
purrfectone,jawar,1
purrfectone,Follow_Steph,1
purrfectone,MATT_369RT,1
purrfectone,weddingwriter,1
purrfectone,slonecker,1
purrfectone,CongoTwitt,1
purrfectone,holdemtalkradio,1
purrfectone,parrisreddog,1
abedross,cybertegicseo,1
abedross,hiptip,1
abedross,daphnepeterson,1
johnhlynn,JohnSWright49,1
johnhlynn,Ozark_sky,1
johnhlynn,lumpuckaroo,1
johnhlynn,ZephyrK9,1
johnhlynn,mahaffy,1
johnhlynn,codeezra,1
johnhlynn,theobamafeed,1
johnhlynn,JoyfulSongCarol,1
hollyilling,Twitter_Tips,1
hollyilling,iknow_uk,1
hollyilling,southportflower,1
hollyilling,Starbucks,1
hollyilling,steven_collins,1
hollyilling,AnDi86,1
hollyilling,AFineFrenzy,1
hollyilling,Aleksander_Orlov,1
hollyilling,lancearmstrong,1
tiwaworks,christopherbw,1
tiwaworks,Tiwaworks,1
christopherbw,XspressCHIC08,1
christopherbw,ATLCheap,1
christopherbw,bk_miller,1
christopherbw,mhumphrey55,1
soysalvadoreno,Rokurosv,1
soysalvadoreno,drakedalfa,1
soysalvadoreno,TonySaca,1
twincident,ChefTony,1
doodlebugftdor,missawalker,1
doodlebugftdor,danacoppafeel,1
doodlebugftdor,Ryondanyell,1
doodlebugftdor,damoneseven,1
doodlebugftdor,TerenceFlow,1
doodlebugftdor,YUNGSKOOL100,1
doodlebugftdor,DoodlebugFtDOR,1
doodlebugftdor,LyricalLala7,1
doodlebugftdor,yeagerhood,2
